Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
7/5/2011,Hobart,5.4,7.7,2.4,1.6,5.5,WSW,76,NW,WSW,28,28,79,54,983.7,988.3,NA,NA,5.7,6.3,Yes,1.6,Yes
3/31/2009,WaggaWagga,13.4,30.3,0,9.2,11.1,NE,41,ESE,NE,6,15,47,30,1022.6,1018.7,1,2,18.7,28.8,No,0,No
3/8/2010,PearceRAAF,17.8,32.4,0,NA,10.8,E,54,E,E,22,19,51,24,1020.6,1017.1,4,2,21.9,31.2,No,0,No
3/9/2010,GoldCoast,21.7,32.8,0.2,NA,NA,NNE,37,WNW,NNE,19,31,62,66,1016,1013.3,NA,NA,28,29.1,No,0,No
12/3/2011,Albany,16.2,23.3,0,10.4,12.9,NA,NA,ENE,E,17,33,53,64,1019.2,1016.2,6,6,21,21.1,No,0,No
12/25/2010,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,9,NA,45,NA,NA,NA,NA,NA,31,NA,NA,NA
10/30/2011,Nuriootpa,4.4,18.4,0,5.8,12.4,SE,43,S,SSE,19,24,56,35,1025.2,1023.4,3,3,11.7,17.9,No,0,No
2/5/2009,Nuriootpa,12.6,36.1,0,10.6,12.3,W,30,NE,W,9,15,63,26,1008,1007.5,0,0,22.2,34.7,No,0,No
5/31/2011,Nuriootpa,2.4,14.1,0.2,1.6,5.1,WNW,24,NNE,WNW,6,13,87,54,1025.4,1023.4,7,8,7.7,13.3,No,0.2,No
6/13/2008,Canberra,8.7,13,0.6,3.2,7.1,WNW,54,W,WNW,19,28,82,58,1013.7,1014.1,4,2,8.8,11.1,No,0,No
1/10/2011,Cobar,21.9,32.1,2,7.6,NA,E,48,ENE,ENE,20,20,60,41,1009,1006.4,6,8,25.1,30.1,Yes,2.4,Yes
1/4/2010,Townsville,25,30.8,0.6,6,10.5,NE,35,NE,ENE,9,26,74,60,1010.2,1008.7,5,4,28.7,30.1,No,3.8,Yes
11/9/2011,BadgerysCreek,17.1,32.9,9,NA,NA,NE,24,NNW,NNE,6,9,100,53,1015.1,1010.5,NA,NA,19.9,31.6,Yes,0,No
11/29/2011,Cairns,24.8,32.8,0,8,11.4,SE,35,S,E,13,22,67,60,1012.1,1008.8,1,2,30,31.4,No,1.8,Yes
1/17/2011,Williamtown,16,34.8,0,6.6,11.7,NA,NA,NW,SE,15,22,71,35,1003.9,999.7,0,1,23.7,33.3,No,1.4,Yes
11/5/2010,MountGinini,-0.8,5.1,0.6,NA,NA,ENE,52,E,E,22,17,98,94,NA,NA,NA,NA,0,4.4,No,1,No
12/10/2010,Walpole,11.9,19.5,0,NA,NA,WSW,37,SSW,SSW,11,15,63,69,1024.7,1022.2,NA,NA,16.3,17.5,No,0,No
9/4/2010,Townsville,22.7,27.6,1.6,6.8,1.6,ENE,33,ENE,ENE,20,20,83,79,1017.3,1014.8,7,7,25.6,26.2,Yes,0,No
6/27/2009,MountGambier,1.6,15.8,0.2,0.2,8.4,N,15,NW,WNW,4,7,97,59,1008.4,1006.1,5,1,5.4,15.3,No,0.2,No
6/5/2009,MountGambier,6.8,15.7,0,0.8,5.4,N,22,NNE,NE,13,9,95,69,1016.8,1014.3,6,7,10.4,15.5,No,1.2,Yes
12/23/2009,Sydney,19.7,NA,0,10,11.1,NA,NA,SSW,E,11,20,70,68,1015.4,1012.4,0,4,25.1,26.2,No,0,No
11/30/2009,Ballarat,10.3,18.2,1,NA,NA,SE,48,SE,SE,30,31,80,54,1014.5,1015,6,5,12.2,16.1,No,0.4,No
3/13/2011,Watsonia,19.1,32.2,0,6.8,5.7,SW,54,N,NW,15,17,75,45,1017,1014.2,7,7,23.7,29.8,No,32.2,Yes
9/12/2010,Perth,10,16.5,8,2.4,10.7,WSW,46,S,SW,17,22,59,48,1020.2,1021.4,1,2,12.4,15.7,Yes,0,No
8/5/2011,Dartmoor,9.9,13.8,18.6,1.8,2.5,NE,41,N,NNW,15,17,98,80,1015.5,1014.4,NA,NA,10.2,13,Yes,0,No
3/2/2010,Walpole,19.2,25.9,0,NA,NA,SSW,35,WSW,SSW,15,22,80,69,1014.8,1014.7,NA,NA,21.9,22.2,No,0,No
1/28/2011,Canberra,16.5,29.3,0,9,11.2,ENE,43,E,N,11,9,99,NA,1018.2,1016.3,8,1,20.1,28,No,0,No
8/11/2010,SydneyAirport,10.9,18.7,5.2,0.6,6,WNW,57,NNW,WNW,20,31,55,31,1008.7,1003.6,7,3,13.8,16.9,Yes,0,No
12/25/2008,MountGambier,9.3,24,0,7,13.2,SSW,33,ESE,SSW,13,19,63,40,1015.9,1012.6,7,4,16.8,23.5,No,0,No
8/9/2008,Sydney,6.9,17.3,0,4,9.6,NA,NA,W,WNW,19,15,56,37,1021.9,1018.1,1,4,9.9,16.4,No,0,No
10/10/2011,Bendigo,0.8,15.1,0,NA,NA,W,43,WSW,W,13,22,69,44,1012.1,1010.1,6,7,8.7,13.5,No,0,No
7/17/2009,Adelaide,7,16,0,1.4,4.6,N,35,NNE,N,13,19,66,52,1021.1,1017.5,NA,NA,10.9,15.8,No,0,No
11/4/2009,Townsville,18.1,29.6,0,11.4,11.9,ENE,41,E,ENE,19,31,51,51,1017.2,1013.8,3,1,26.8,28,No,0,No
3/6/2010,Penrith,19.8,30.8,10.6,NA,NA,ENE,20,N,WNW,7,6,NA,56,NA,NA,NA,NA,21.4,30.3,Yes,0,No
7/15/2011,MountGambier,1.4,12.7,0,0.8,1.8,E,30,NA,ESE,0,17,93,68,1036.5,1032.1,4,6,5.1,11,No,0,No
10/28/2011,Wollongong,15.9,20.6,0.4,NA,NA,NE,54,NNE,NE,20,43,72,74,1019.5,1014.7,5,NA,18.7,19.7,No,0.2,No
3/19/2011,Canberra,14.6,21.8,0,3,4,ESE,39,SSE,E,6,22,79,64,1016,1014,7,7,16.6,19.8,No,0.6,No
6/5/2010,Albany,13,16.5,19.2,2.4,0.2,NA,NA,ENE,E,31,13,83,89,1028.7,1026.4,8,8,14,15,Yes,2,Yes
10/31/2009,Tuggeranong,11.3,28.4,1.2,NA,NA,WNW,28,SE,W,2,6,75,42,1024.5,1020.2,NA,NA,18.4,26.5,Yes,0.2,No
10/17/2011,WaggaWagga,1.3,21.8,0,5.8,12.7,E,33,ENE,S,7,9,56,17,1032,1030.1,0,0,10.8,20.7,No,0,No
8/14/2011,SydneyAirport,11.6,15.3,3.2,2.2,0.8,S,41,SSW,S,17,19,96,78,1025.9,1024,7,7,12.9,15.1,Yes,0.2,No
9/15/2009,BadgerysCreek,13.1,23.3,0,NA,NA,ESE,28,NA,NE,0,13,82,54,1021.8,1016,NA,NA,15.8,22.9,No,0,No
6/27/2010,GoldCoast,14.6,20.4,0,NA,NA,NNW,24,NW,ENE,15,9,82,70,1018.1,1015.4,NA,NA,17.5,19.8,No,0,No
7/21/2010,Nuriootpa,-0.1,13.4,0.4,3.2,7.1,WSW,22,NE,SW,6,17,93,73,1032.6,1031.1,2,6,4.4,12.1,No,0,No
1/10/2010,Cairns,23.1,30.5,75.8,6,5.7,SE,56,SSE,SE,22,30,81,75,1009.7,1007.6,6,5,27.1,28.5,Yes,27.4,Yes
8/5/2010,Cobar,3.3,13.9,0,1.4,NA,SSW,31,WNW,SW,9,17,71,56,1019.7,1019.6,6,6,9.1,12.3,No,0,No
12/26/2010,Mildura,17.1,28.8,0,6.4,12.6,S,56,S,SSW,22,22,47,24,1007.6,1004.8,5,1,19.7,28.1,No,0,No
4/11/2009,Moree,16.9,25,0,4.6,1.5,NNE,33,ENE,NNE,17,20,63,46,1024.6,1022.1,6,8,20.8,24.2,No,0.2,No
11/21/2009,WaggaWagga,21.7,30.3,0,13.8,0.9,S,33,SSE,SW,2,17,49,42,1009.9,1007.9,7,7,26.4,28.2,No,0.6,No
2/4/2009,Albury,21.7,36.9,0,NA,NA,NA,NA,NA,NA,11,11,53,26,1008.8,1004.7,NA,NA,25.5,35.2,No,0,No
12/15/2010,Adelaide,16.3,21.7,0,9.4,11.1,SW,46,SSW,SW,20,20,51,44,1009.4,1009.7,NA,NA,17.3,20.6,No,0,No
8/14/2011,Albany,8.1,16.1,9.4,4.2,7.4,NA,NA,NW,NW,15,9,70,73,1005.1,1008.8,6,5,12.1,14.4,Yes,0.8,No
9/4/2010,Darwin,24.3,32.1,6.8,6.4,6.2,SSW,37,E,S,2,15,82,93,1012.3,1009.6,7,8,27.9,25.2,Yes,3.4,Yes
8/3/2008,Brisbane,8.5,21.3,0,5.6,10.1,WSW,22,SSW,NE,11,11,47,45,1021.1,1018.1,0,1,14,20.2,No,0,No
1/25/2009,Tuggeranong,15.3,27.5,0,NA,NA,NE,30,NE,SE,11,9,69,51,1018,1016.1,NA,NA,16.4,23.7,No,0,No
6/11/2010,Townsville,15.5,25.9,0,5.2,5.8,ESE,33,SSW,E,4,15,70,63,1018.9,1016.9,2,8,21.8,23.5,No,0,No
1/4/2010,Tuggeranong,15,28.6,0,NA,NA,NNW,30,NW,NW,7,22,71,35,1018.8,1014.8,NA,NA,16.5,27.1,No,0,No
1/21/2009,Witchcliffe,17,23.7,0,NA,NA,W,41,W,W,15,17,61,57,1016,1014.3,NA,NA,20.6,23.6,No,2.6,Yes
2/11/2010,AliceSprings,24.5,37.7,0,10.8,10.8,WNW,39,NNE,WSW,7,20,45,25,1008.9,1004.3,1,3,30.4,37,No,0.2,No
5/10/2011,MelbourneAirport,2.3,13.9,0,1.6,3.8,WNW,37,WNW,W,11,11,80,48,1020.3,1015.5,6,6,7.8,12.4,No,0.4,No
12/30/2010,CoffsHarbour,15.9,26.6,0,7.2,12.9,SE,24,NW,ESE,6,17,62,65,1016.8,1015.9,1,1,24.7,26,No,0,No
10/4/2009,NorahHead,13.9,19.6,16,NA,NA,ESE,44,ESE,ESE,24,22,65,61,1020.3,1019.1,NA,NA,16.6,18.6,Yes,6.2,Yes
9/12/2009,SalmonGums,6.8,16.2,10.8,NA,NA,WNW,59,W,WNW,30,30,61,34,NA,NA,NA,NA,10.8,15.2,Yes,0,No
1/1/2012,Adelaide,25.1,41.6,0,NA,13.2,WNW,35,SW,WSW,6,13,26,9,1010.9,1008.7,NA,NA,31.8,41.1,No,0,No
11/8/2009,Perth,12.1,23.1,0,6,11.3,SSW,33,SSW,WSW,6,15,59,41,1020.4,1019.2,3,1,20,21.9,No,0,No
1/15/2011,SalmonGums,10.3,29,0,NA,NA,S,44,S,S,15,17,52,28,NA,NA,NA,NA,21.1,27.3,No,0,No
6/5/2010,MelbourneAirport,5.2,12.5,0,0.2,0,SW,44,N,SW,9,26,87,77,1019.7,1018,7,8,9,12,No,10,Yes
4/25/2009,CoffsHarbour,18.5,28.6,0,2.4,9.8,NW,39,NW,S,20,17,53,50,1007,1004.1,0,0,24.2,26.6,No,0,No
9/19/2009,MountGambier,10.1,16.8,0,2.2,8.6,WNW,48,W,W,31,28,76,65,1012.2,1013.6,7,4,14.9,13.8,No,0,No
2/8/2010,WaggaWagga,23.1,31,0,8,3.1,ENE,41,E,ENE,17,24,56,48,1020.8,1019,7,6,25.5,29.8,No,0,No
10/18/2011,Wollongong,13.2,18.8,0,NA,NA,NNE,26,SW,NE,11,15,64,58,1035.3,1031.8,7,NA,16.5,18.3,No,0,No
8/9/2009,MountGinini,-1.5,6.7,0,NA,NA,NW,28,WSW,NA,17,NA,22,NA,NA,NA,NA,NA,2.4,NA,No,0,No
2/15/2008,Canberra,10.8,25.2,0,5.6,12.6,ENE,35,SE,E,7,7,69,32,1020.2,1016.7,1,1,15,24.3,No,0,No
10/16/2010,Moree,8.1,15.6,28,6.6,6.2,WSW,54,WSW,WSW,33,33,61,35,1010.8,1011.9,4,6,10.4,14.6,Yes,0.2,No
7/13/2009,Dartmoor,6.6,12.9,8.4,0.8,4.7,WSW,39,NNW,WNW,9,17,99,76,1002.9,1002,NA,NA,8.7,12,Yes,1,No
11/23/2011,Nuriootpa,8,21.3,0,6.2,9.4,SSE,56,SE,SSE,17,22,65,27,1023.2,1021.6,7,5,12.6,19.6,No,0,No
6/30/2009,Mildura,12.3,23.2,0,5.6,4.3,W,94,N,W,33,41,36,80,1000,998.6,6,7,18.7,14.3,No,2,Yes
6/19/2010,WaggaWagga,6,13.8,0,1,2.9,W,28,WNW,W,9,17,78,74,1020.6,1020.8,7,7,10.1,13.3,No,0.2,No
11/22/2011,Bendigo,9.8,22.4,0,NA,NA,W,35,WSW,WSW,13,15,61,41,1011.7,1010,7,7,15.8,19.7,No,0.2,No
11/1/2009,SalmonGums,9.3,18.5,0,NA,NA,SW,52,SSW,SSW,26,31,45,31,NA,NA,NA,NA,14.1,16.8,No,0,No
6/20/2010,Walpole,11.4,20,NA,NA,NA,WNW,26,SSE,W,7,11,80,54,1024.1,1021.3,NA,NA,14,19.6,NA,NA,NA
2/5/2010,Mildura,17.4,28.7,1,1.8,10.4,SSE,43,S,S,20,19,82,43,1014.8,1013.4,7,3,17.7,26.1,No,0,No
2/28/2010,Woomera,19.2,31,0.2,9.8,3,S,56,SSE,SSE,24,28,74,34,1015.9,1013.6,7,7,20.6,29.6,No,0,No
4/12/2010,Woomera,12.1,22.3,0,4,11,S,33,SE,SW,19,11,54,34,1022,1019.7,1,1,16.7,21.9,No,0,No
5/3/2011,PearceRAAF,9.9,26.1,0,NA,8.9,E,30,SW,NNE,7,7,44,26,1023.7,1019.8,0,2,19.7,25.7,No,0,No
9/12/2009,Hobart,7.5,21.2,3.2,2.8,9.6,NNW,50,N,N,22,20,54,37,1005.9,1002.3,1,1,14.8,20.8,Yes,0.4,No
11/23/2011,Ballarat,7,16.7,0,NA,NA,SSE,50,SSE,SE,31,28,77,54,1020.9,1022.1,6,5,10.8,15.9,No,0,No
4/28/2009,Brisbane,12.6,26.1,0,6.4,10.8,SW,20,WSW,SE,9,6,40,25,1020.7,1016.5,0,0,19.5,25.8,No,0,No
10/24/2008,Sydney,9,20.2,2,2.4,10.2,NA,NA,WNW,E,15,17,66,51,1023.2,1019,6,6,14.4,18.2,Yes,0,No
3/12/2011,PerthAirport,17.5,28.3,0,9.6,10.8,SSW,48,SE,SSW,15,17,48,31,1017.6,1015.5,1,3,22.4,26.4,No,0,No
6/5/2011,Walpole,7.8,17.9,0.8,NA,NA,NNW,20,NNW,SW,7,2,91,68,1020.7,1019.3,NA,NA,11.9,16.3,No,1,No
10/27/2009,Dartmoor,5.7,22.1,0,3.8,12.3,SE,35,ESE,NW,24,9,76,58,1027.1,1023.7,NA,NA,13.5,21.7,No,0,No
10/3/2010,GoldCoast,16.3,23,34.6,NA,NA,S,39,SSW,S,11,28,100,100,1023.9,1020.6,NA,NA,17.9,19.3,Yes,118.6,Yes
2/7/2009,CoffsHarbour,19.1,29.9,0,7.2,12.5,ENE,31,NNW,NE,9,20,62,55,1015.3,1013.9,1,1,26.6,28.7,No,0,No
3/27/2009,SydneyAirport,19.6,22.4,0.8,5.8,4.8,S,56,SSE,SSE,26,24,76,61,1024,1023.9,7,7,20.6,21.7,No,0.4,No
6/1/2011,Melbourne,3.4,18.3,0,1.6,9.3,N,31,NNW,SE,6,11,80,50,1028.1,1025.5,0,1,6.1,17.8,No,0,No
3/6/2009,Mildura,10.2,25.2,0,7.2,10.3,S,28,SSW,SW,13,15,76,33,1019,1015.7,1,0,12.7,23,No,0,No
10/26/2009,Woomera,9.9,24.3,0,12,12.4,SSE,52,SE,SSE,30,24,46,14,1024.2,1020.1,0,0,13.4,22,No,0,No
7/6/2009,WaggaWagga,-1.1,7.8,0,1.2,2.1,N,15,E,N,2,9,96,88,1022.5,1021.2,8,7,2.7,6.7,No,0.2,No
10/21/2011,Townsville,21.4,29.3,0,7.4,6.4,E,56,ESE,E,33,37,53,59,1019,1015.4,4,7,26.3,26.8,No,0,No
3/30/2009,Darwin,25.1,32.8,0,8.4,8.1,NE,48,E,ENE,28,30,71,41,1010.1,1008.1,6,2,27.9,32.3,No,0,No
11/12/2009,Bendigo,15.3,35.6,0,9.4,NA,SW,46,SW,SW,11,22,26,17,1019.1,1016.8,1,7,28.5,34.6,No,0,No
6/26/2011,PerthAirport,8.6,20.4,0,1.2,1.4,NE,24,NE,N,9,11,87,54,1024.9,1023.7,7,7,12.7,19,No,0,No
7/16/2009,Newcastle,7.2,13.5,0,NA,NA,NA,NA,NW,NA,6,0,88,73,NA,NA,6,8,9.5,13.2,No,8,Yes
3/28/2010,Wollongong,20,25.9,0,NA,NA,NNE,50,N,NNE,9,35,85,80,1019.5,1014.8,NA,NA,22.1,24.3,No,0,No
8/12/2009,Nuriootpa,8.6,14.9,0.6,1.2,4.3,W,26,W,WSW,13,13,99,74,1015.9,1014,8,6,9.8,13.6,No,0.2,No
8/14/2010,Portland,8.7,12.6,0,1,1.7,NNE,50,NNE,NNE,22,28,70,81,1000.2,993.1,8,8,10.2,10.3,No,7.6,Yes
1/10/2010,Penrith,21.4,35.9,0,NA,NA,ESE,31,N,ESE,4,17,57,40,NA,NA,NA,NA,28.5,33,No,0,No
11/5/2010,Townsville,19.4,27.8,0.8,1.6,11.3,NE,35,SE,NE,9,26,63,61,1013.2,1009.5,5,2,24.7,27.1,No,0.2,No
10/23/2011,Moree,14.3,28.1,0,13,10.9,NE,33,NNE,E,17,13,64,37,1023,1018.2,6,5,20.2,26.3,No,0,No
6/2/2009,Williamtown,9.1,19.9,0.2,0.8,NA,ENE,26,NA,ENE,0,15,95,65,1029.1,1026,7,1,13.8,18.6,No,NA,NA
3/21/2010,MountGambier,12.4,21.8,0,3.6,8.9,W,48,W,SW,19,30,73,52,1022.3,1022.4,3,4,17.4,19.2,No,0.2,No
4/20/2009,Cobar,13.3,24.1,0,5.2,11.2,SE,31,E,S,13,15,52,23,1019.6,1016.1,0,1,18,23.5,No,0,No
2/19/2009,Newcastle,19,30,0,NA,NA,NA,NA,NA,SE,0,11,91,61,NA,NA,7,5,21,27.6,No,2.6,Yes
1/21/2011,Ballarat,12.7,29.3,0,NA,NA,SE,56,N,S,9,11,54,43,1009.4,1010,5,NA,20.8,27.4,No,0,No
9/15/2011,Dartmoor,2.5,15.3,0.2,3.8,4.2,N,35,N,NW,9,20,100,73,1022.5,1019.3,NA,NA,8,14.7,No,0.4,No
6/25/2009,Richmond,4.3,16,0.4,1,NA,W,24,NNE,N,7,9,88,59,1015,1012.3,NA,NA,9,14.7,No,0,No
3/15/2010,Melbourne,15.3,30.4,0,6.6,10.5,N,33,N,WNW,24,13,58,26,1024.2,1021,0,2,18.5,29.4,No,0,No
4/11/2009,PearceRAAF,12.5,33.4,0,NA,10,NW,35,N,SW,13,20,55,39,1014.5,1011,NA,NA,20.1,30.1,No,0,No
11/10/2009,Moree,13,29.3,9.8,8.8,13.2,ENE,30,E,SSE,15,11,53,23,1022.5,1018.2,1,1,20.1,28,Yes,0,No
5/21/2009,MelbourneAirport,6.3,16.5,0,1.6,5.6,S,22,WSW,SSE,7,13,100,72,1026,1024.2,8,1,9.4,14.3,No,0.2,No
9/2/2010,Perth,5.9,17.7,0,2.4,10.3,SSE,31,SE,SSE,11,13,62,37,1026.4,1023.7,1,3,11.9,16.8,No,0,No
7/4/2010,Bendigo,3.8,10.9,0,1.2,NA,W,20,NA,NA,0,0,94,69,1032.1,1028.8,7,8,7.1,10.3,No,0,No
9/24/2010,WaggaWagga,2.9,18.3,0,2.2,10.9,NW,22,WNW,WSW,4,13,81,51,1023.6,1021.2,1,1,11.1,18,No,0,No
12/13/2010,Cobar,14.1,28.2,0,9,NA,WSW,22,ESE,S,9,6,40,28,1013.5,1011.2,1,5,21.9,27.6,No,0,No
3/22/2011,Perth,19.4,32.1,0,8.2,10.4,NE,35,NNE,WSW,19,15,47,50,1012,1010.7,1,6,26.7,28.8,No,0,No
9/15/2011,NorahHead,15.8,20.1,0,NA,NA,SSW,41,SSW,E,2,19,72,73,1022.5,1018.4,NA,NA,18.3,17.9,No,0,No
5/15/2010,Wollongong,13.3,20,0,NA,NA,S,41,S,SSE,26,22,54,51,1018.1,1016.7,NA,NA,16.7,19.4,No,0,No
9/1/2010,Townsville,20.4,27.4,0,9.8,8.6,ENE,43,ESE,ENE,28,28,59,60,1021.4,1018.2,5,1,24.3,25.4,No,0,No
8/25/2011,WaggaWagga,1.2,21.3,0,2,10.5,WSW,37,E,NW,15,19,81,36,1026.5,1022.1,0,1,8.6,20.4,No,0,No
12/14/2008,Bendigo,10.9,21.5,4,3.2,NA,S,50,SSW,SSW,19,28,79,41,1004.7,1005.4,8,6,14.4,20.8,Yes,0,No
11/11/2011,MelbourneAirport,7.9,23.1,0,5.4,10.3,NW,31,NNE,N,6,13,65,40,1024.5,1020.4,2,8,15,22.2,No,0,No
11/7/2011,Sydney,21.2,29.5,0,8.2,7,E,28,WNW,E,9,11,54,57,1013.2,1012.2,NA,NA,26.5,25.6,No,0.6,No
2/14/2009,Tuggeranong,10.1,19.9,0,NA,NA,ESE,35,S,E,19,20,62,52,1022.6,1018.8,NA,NA,14.2,18.5,No,0,No
8/21/2009,CoffsHarbour,10.7,26,0,2.4,9.7,NW,46,NNE,NNE,11,26,59,59,1013.9,1007.3,3,6,19.1,21.7,No,0,No
3/13/2009,Tuggeranong,17.3,25.4,0,NA,NA,N,28,NNW,N,4,15,77,51,1017.9,1015.5,NA,NA,19,23.2,No,0.2,No
5/2/2009,AliceSprings,6.1,22.5,0,7.4,11,SSE,48,ESE,SE,11,30,35,16,1024.6,1021.1,1,0,15,22.1,No,0,No
7/19/2011,Penrith,2.9,15.4,0.2,NA,NA,WSW,50,NA,WSW,0,6,97,75,NA,NA,NA,NA,6.8,10.8,No,2.8,Yes
5/11/2009,Perth,11.4,26,0,2.2,9.5,SW,33,SE,SSW,7,17,61,45,1021.5,1019.5,1,1,18,23.8,No,0,No
8/28/2009,Newcastle,8.4,26,0,NA,NA,NA,NA,NW,NA,11,0,35,18,NA,NA,0,1,17.4,25.4,No,0.2,No
1/11/2009,Richmond,11.8,28.5,0,NA,NA,ESE,37,W,NE,2,17,NA,NA,1014.3,1009.8,NA,NA,19.4,27.8,No,3.4,Yes
1/6/2011,MountGambier,6.8,32.8,0,4.8,9.3,N,44,NE,N,17,24,70,18,1009.9,1004.8,1,6,16.5,31.5,No,0,No
10/25/2009,WaggaWagga,9.6,26.2,0,7.6,7.9,WNW,50,N,SW,6,20,45,27,1015.1,1011.8,7,7,17.4,24.4,No,5.8,Yes
5/10/2011,Richmond,8.9,17.9,0,NA,NA,SSW,43,SSW,SSW,24,13,53,34,1016.7,1013.3,NA,NA,12.3,17.7,No,0,No
8/11/2009,Dartmoor,8.3,16.4,2.6,0.6,9.1,E,44,E,ENE,11,17,88,70,1008.8,1008.6,NA,NA,9.4,15,Yes,1.2,Yes
11/7/2011,CoffsHarbour,19.5,27.5,0,5.4,4.5,NE,44,NNW,NE,6,31,69,63,1015.3,1013.5,6,5,23.3,24.6,No,0,No
9/12/2010,Darwin,24.2,33.2,0,8.6,8.7,NNW,37,S,NW,7,22,72,61,1014,1010.1,3,6,28.7,31.1,No,0,No
11/20/2011,Williamtown,18.6,36.5,NA,NA,NA,WNW,56,WNW,NW,19,28,46,23,1011.2,1007.9,NA,1,29.5,36.1,NA,6.2,Yes
1/22/2012,Perth,23,28,0,9.6,10.6,SSW,35,WSW,SSW,9,19,73,70,1010.4,1010.1,5,3,25,25.4,No,0,No
7/26/2011,Richmond,1.6,18,0,1.2,NA,WSW,30,NA,NNW,0,7,85,47,1020.5,1019.1,NA,NA,7.9,16.8,No,0,No
12/16/2009,Mildura,20.4,40.9,0,13.4,13,N,41,NNE,NW,17,15,14,6,1014.6,1010.7,5,1,30.5,39.7,No,0,No
11/27/2010,Albury,14.8,27.6,19.2,NA,NA,N,44,SE,N,9,6,77,66,1012.6,1008.5,NA,8,20.6,22.7,Yes,18.8,Yes
10/8/2010,Mildura,4.6,21.1,0,5.4,11.8,S,31,S,S,9,17,70,36,1029.1,1025.8,0,2,10.6,19.8,No,0,No
8/3/2009,MountGinini,-1.7,3.4,0.4,NA,NA,W,87,WSW,NA,35,NA,98,NA,NA,NA,NA,NA,-0.5,NA,No,0,No
2/17/2009,Albury,12.5,28.8,0,NA,NA,N,31,SSE,ENE,7,11,46,17,1017.2,1013.5,NA,NA,18,27,No,0,No
4/28/2010,Watsonia,6.5,17,2.8,0.8,4.4,N,48,N,NNW,19,22,66,61,1019.1,1015.7,7,7,12.7,16.7,Yes,1.8,Yes
3/2/2009,Sale,14.6,24.2,0,5.2,5.1,E,39,E,E,6,26,64,58,1016.2,1013.2,8,6,16.8,23.1,No,0,No
10/9/2010,Brisbane,16.9,19.3,23.4,1.2,0,SSE,33,SSE,SSE,6,13,86,86,1021.6,1019.8,8,8,18.8,17.6,Yes,8,Yes
12/21/2009,Cobar,19.2,37.6,0,11.6,12.4,NW,31,ENE,NNW,11,13,22,12,1012.9,1008.9,3,3,27.2,35.5,No,0,No
10/11/2009,GoldCoast,15.4,21.8,0.2,NA,NA,S,39,E,NW,9,9,80,84,1024,1020.6,NA,NA,17.8,17.1,No,4.6,Yes
2/17/2011,Wollongong,21.9,27.5,0,NA,NA,SE,63,NE,NNE,7,19,85,72,1013.6,1011.3,8,8,23.5,26.8,No,3,Yes
2/4/2010,NorfolkIsland,19.7,26,7,7.2,9.1,E,74,E,E,41,41,79,65,1017.1,1015.4,6,5,23.1,25,Yes,0.2,No
8/7/2011,Richmond,10.3,19.4,1,NA,NA,N,31,SW,N,2,13,99,72,1017.4,1012.3,NA,NA,12.7,17.6,No,0.4,No
10/20/2010,Tuggeranong,9.6,20.7,0,NA,NA,NNE,24,WNW,N,9,15,71,53,1028.2,1024,NA,NA,11.3,19.5,No,0,No
8/17/2009,Townsville,14.1,26.7,0,6.4,10.2,ESE,31,SE,ENE,15,24,54,42,1020.5,1017.3,2,1,24.2,25.5,No,0,No
11/2/2009,NorfolkIsland,14.1,19.6,0.4,5.4,12.4,SSE,33,SE,ESE,15,15,58,55,1021.2,1018.7,3,2,18.2,18.2,No,0,No
1/18/2009,Ballarat,6.1,29.1,0,NA,NA,SE,35,SE,SW,20,19,38,13,1019.4,1017.2,0,NA,16.6,28,No,0,No
10/20/2011,SydneyAirport,13.9,26.2,0,8,12.4,NNE,52,NW,NE,11,28,58,40,1028.2,1023.2,0,1,19,25.4,No,0,No
9/9/2010,Canberra,2.7,15.5,0,2,3.8,NW,44,N,NW,6,20,80,60,1017.1,1010.9,6,8,8.8,13.6,No,4.8,Yes
9/23/2009,Newcastle,16.4,19.5,0,NA,NA,NA,NA,NW,NW,83,83,37,38,NA,NA,0,2,16.6,19,No,0,No
1/16/2010,Williamtown,16.2,27.4,0.8,5,5,ESE,33,ESE,ESE,9,24,75,59,1013.5,1009.2,6,5,23.2,26.4,No,3.2,Yes
5/22/2009,NorahHead,16.1,20.5,3.6,NA,NA,ENE,81,SE,ESE,50,44,76,70,1021.9,1018.9,NA,NA,19.4,20.1,Yes,5.6,Yes
8/9/2010,Sale,-1.4,14.3,0.2,1.8,8.4,E,20,NW,ESE,7,11,94,39,1022.2,1019.5,4,1,3.5,13.9,No,0,No
10/20/2011,MountGambier,14.4,22.4,0,7.4,0.6,SW,50,SSW,SW,7,26,72,75,1018.1,1019.4,8,8,18.4,18.1,No,2.6,Yes
6/24/2010,Cobar,9.2,20.6,0,2,9.4,NNE,33,NE,NE,17,15,73,47,1028,1023.5,1,3,12.3,19.8,No,0,No
7/23/2010,MountGinini,-2,6.5,0,NA,NA,NA,NA,E,NA,26,NA,98,NA,NA,NA,NA,NA,0,NA,No,NA,NA
